10 Cats;Realistic Fiction;Sequence of Events             predict;Nine cats play and sleep when a tenth cat falls among them.
Mop, Moondance, and the Nagasaki Knights;Humorous Fiction;summarize                               monitor;This is a humorous, first person narrative about two brothers and their friend - how they relate to one another, to their adoptive parents, to other baseball teams from their hometown, and to teams from Japan, Mexico, and France.
Ogden Nash: Playing with Words;Biography;Writing a Poem           monitor/clarify;The biography of poet Ogden Nash, one of the most popular American poets of all time.
Old Yeller;Realistic Fiction;predict/infer               summarize;Old Yeller is the classic story of a boy's coming of age on the Texas frontier in the late 1860's. Fourteen-year-old Travis Coates becomes the man of the family when his father and a group of other settlers leave to drive their cattle from Texas to the stockyards in Kansas.
Poppy�s Timeline;Realistic Fiction;Categorize and Classify   question;Keisha visits her grandfather Poppy to learn about the Civil Rights Act of 1964 for a report.
Robert Frost: The Journey of a Poet;Biography;Writing a Poem            evaluate;This biography profiles Robert Frost, a four-time Pulitzer Prize-winning poet.
Samuel de Champlain, Commander of New France;Biography;Main Idea and Details;The book details Champlain�s early exploration of North America in the 1600s, his many interactions with American Indians, and his efforts to establish a French colony in the land now called Canada.
San Francisco Shakes;Informational;Compare and Contrast;A book about San Francisco earthquakes.
Scientists in Space (Earth Science);Informational;Compare and Contrast;What are planets like? The book describes what life is like on a manned space mission. Kids are fascinated about how astronauts eat, sleep, and go to the bathroom.
Space Commander, Eileen Collins;Biography;Following Directions      evaluate;This selection profiles Eileen Collins, the first female commander of the U.S. space shuttle.
Stonehenge: Mystery Unsolved?;Informational;Text Organization     monitor/clarify;This selection discusses the mysteries of Stonehenge.
Strange Rocks (Earth Science);Informational;Cause and Effect;A book about different types of rocks that are interesting: fool�s gold, pumice, etc. 
Streets of Gold;Historical Fiction;Author�s Viewpoint predict/infer;Thomas Patrick and his family search for food during the Potato Famine in Ireland.
Tanya On Track;Realistic Fiction;Making Inferences        evaluate;Tanya goes to running camp, hoping to follow in the footsteps of her mother, a former track star.
The Battle of Leyte;Historical;Cause and Effect;This book describes the events of the biggest land-sea battle between the United States and Japan during World War II. 
The Comstock Lode;Historical ;Sequence;This book provides an account of how Nevada quickly became a center of mining activity when gold and silver were discovered there in the mid-1800s. Over the course of several decades, the population of Nevada boomed.
The End of the Ice Age;Informational;Cause and Effect;A book about the end of the last Ice Age and what happened to the earth.
The Fab Four from Liverpool;Biography;Compare and Contrast    monitor/clarify;This selection is a brief biography of the Beatles.
The First Humans;Informational;Sequence;This book describes the earliest human beings, who date back 3.5 million years in Africa. It also discusses discoveries that scientists have made about the earliest people and their ways of life.
The Khyber Pass in Asia;Historical;Categorize;This book describes some of the interesting historical events associated with the Khyber Pass, the 33-mile mountain pass between Afghanistan and Pakistan. Over time the rugged passageway has been used by various invaders, and has also been the scene of several important battles for control of the region.
The Mighty Maya;Narrative Nonfiction;Cause and Effect;Intrigued by the thought that he is related to a long-ago explorer, Victor decides to research the Maya and their civilization.
The Navajo Code Talkers ;Historical;Sequence;During World War II, hundreds of young Navajo men crossed the ocean to serve as translators of military secrets into an impenetrable code.
The Observations of Emma Boyle ;Realistic Fiction;Draw Conclusions      summarize;Emma observes and cares for Mrs. Kaufman�s pigeons as part of a science project.
The Reaction We Need (Physical Science);Informational;Problem and Solution;A book on resolving a science mystery�students must figure out how to get a certain chemical reaction. 
The Right Fly;Realistic Fiction;Predicting Outcomes    ;Samantha helps her grandfather catch a legendary fish.
The Salem Witch Trials;Historical;Main Idea and Details;In the late 1600s the town of Salem, Massachusetts, experienced a wave of accusations against townspeople believed to be practicing witchcraft.
The Surrender at Appomattox;Historical;Main Idea and Details;This book describes the meeting between Robert E. Lee and Ulysses S. Grant that ended the Civil War with a Union victory. It also compares the strengths of the Union and Confederate armies and describes some key battles that led to the end of the war.
Ticket to Canada;Realistic Fiction;Cause and Effect        summarize;John King fought in the Revolution in order to obtain his freedom, and secure passage to Canada.
What Ancient Astronomers Knew (Earth Science);Informational;Drawing Conclusions;Focus on ancient American Indian astronomers and what they seemed to know about planets. 
Wind and Water: Two Great Powers ;Informational;Cause and Effect;This book discusses the advantages and disadvantages of tapping the great energy forces of wind and water to make electricity.
Wired World: A Short History of the Internet;Historical;Sequence;This book explains how the Internet developed from the first computers in the 1940s to the U.S. government�s ARPANet in the 1960s, and then to the powerful tool we use to research and communicate today.
Women in the Vietnam War;Historical;Categorize and Classify;The inspiring stories of women who went to war in Vietnam and carried out their tasks bravely.
A Brave Past;Narrative Nonfiction;Main Idea and Details     evaluate;Victor discovers there was a Spanish explorer with his last name, and decides to research him.
A Deep Blue Lake;Informational;Categorize and Classify monitor/clarify;This selection discusses Crater Lake in Oregon.
Alien Plant and Animal Invaders (Life Science);Informational;Cause and Effect;A book about invasive species with examples of their impact and what can be done about them.
Angel Island and the Land of Promise ;Informational;Compare and Contrast;There is another island off the coast of the United States that immigrants to this country stopped at�Angel Island, off California.
